,score,metric,decoys,pocket_id
35,0.9657794676806084,MAR,pdb,5NDV_5_PAR_3403
36,0.9524714828897338,MAR,pdb,5NDW_1_8UZ_3886
37,0.9524714828897339,MAR,pdb,5NDW_5_8UZ_3852
38,0.9182509505703422,MAR,pdb,5OBM_1_LLL_3997
39,0.9068441064638784,MAR,pdb,5OBM_5_LLL_4164
40,0.9296577946768061,MAR,pdb,5OBM_5_LLL_4167
41,0.9296577946768061,MAR,pdb,5OBM_6_LLL_2169
42,0.8650190114068441,MAR,pdb,5OBM_6_LLL_2176
43,0.935361216730038,MAR,pdb,6AZ3_1_PAR_1802
44,0.9277566539923955,MAR,pdb,6AZ3_7_PAR_201
45,0.9828897338403041,MAR,pdb,6BSJ_R_TAM_101
46,0.5076045627376427,MAR,pdb,6CHR_A_SPM_741
47,0.3212927756653992,MAR,pdb,6DB8_R_G4A_101
48,0.9524714828897338,MAR,pdb,6E82_A_TFX_102
49,0.1806083650190114,MAR,pdb,6E8S_B_SPM_107
50,0.967680608365019,MAR,pdb,6GZR_A_FH8_101
51,0.876425855513308,MAR,pdb,6HIY_CA_SPM_735
52,0.9828897338403042,MAR,pdb,6LAU_A_GTP_103
53,0.4144486692015209,MAR,pdb,6OM6_1_KKL_3301
54,0.8079847908745247,MAR,pdb,6QIS_B_J48_101
55,0.8307984790874525,MAR,pdb,6QIS_E_J48_102
56,0.8155893536121673,MAR,pdb,6QIS_H_J48_101
57,0.8307984790874525,MAR,pdb,6QIT_C_J48_101
58,0.8384030418250951,MAR,pdb,6QIT_D_J48_101
59,0.49872286079182626,MAR,pdb,6WZR_A_UG1_106
60,0.041825095057034245,MAR,pdb,6XRQ_A_V8A_103
61,0.0855513307984791,MAR,pdb,7N2V_16_SCM_1602
62,0.591254752851711,MAR,pdb,7NQH_BA_SPM_1793
63,0.8079847908745247,MAR,pdb,7OA3_B_GTP_102
64,0.6625,MAR,pdb,7REX_B_PRF_102
65,0.7991945672773215,MAR,pdb_chembl,1BYJ_A_GE3_30
66,0.6184459886291851,MAR,pdb_chembl,1F1T_A_ROS_101
67,0.9637555274794694,MAR,pdb_chembl,1I97_A_TAC_2005
68,0.9545957043588124,MAR,pdb_chembl,1NBK_A_GND_35
69,0.9730732785849653,MAR,pdb_chembl,1TOB_A_TOA_28
70,0.9983417561591914,MAR,pdb_chembl,1ZZ5_A_CNY_43
71,0.998973468098547,MAR,pdb_chembl,2ET5_B_RIO_52
72,0.8985312697409982,MAR,pdb_chembl,2F4V_A_D2C_1636
73,0.9948673404927353,MAR,pdb_chembl,2G5K_B_AM2_101
74,0.843080816068322,MAR,pdb_chembl,2HOJ_A_TPP_114
75,0.9980259001895135,MAR,pdb_chembl,2KXM_A_RIO_101
76,0.7131238155401137,MAR,pdb_chembl,2L8H_A_L8H_2
77,0.9962097283638661,MAR,pdb_chembl,2MXS_A_PAR_101
78,0.9719677826910929,MAR,pdb_chembl,2QEX_0_NEG_8823
79,0.9331964624131396,MAR,pdb_chembl,2QWY_C_SAM_500
80,0.9969993682880607,MAR,pdb_chembl,3C44_B_PAR_24
81,0.9960518003790271,MAR,pdb_chembl,4DR4_A_PAR_1612
82,0.9977100442198358,MAR,pdb_chembl,4K31_B_AM2_101
83,0.9977100442198358,MAR,pdb_chembl,4K31_C_AM2_102
84,0.9966045483259633,MAR,pdb_chembl,4V53_AA_LLL_2062
85,0.7229943145925458,MAR,pdb_chembl,4V6Y_BA_FME_3001
86,0.9598073278584965,MAR,pdb_chembl,4V70_BA_FME_3001
87,0.942435249526216,MAR,pdb_chembl,4V72_BA_FME_3001
88,0.9421983575489576,MAR,pdb_chembl,4V76_BA_FME_3001
89,0.7033322804801011,MAR,pdb_chembl,4V78_BA_FME_3001
90,0.9779690461149715,MAR,pdb_chembl,4X4N_B_5GP_102
91,0.6291061276058117,MAR,pdb_chembl,5DGV_D_SPS_3401
92,0.9926563487049905,MAR,pdb_chembl,5J7L_DA_1PE_3185
93,0.9234838913455464,MAR,pdb_chembl,5KVJ_A_ARG_101
94,0.9986576121288693,MAR,pdb_chembl,5LWJ_A_GTP_101
95,0.997236260265319,MAR,pdb_chembl,5NDG_5_GET_3851
96,0.9957359444093493,MAR,pdb_chembl,5NDV_1_PAR_3404
97,0.9973152242577384,MAR,pdb_chembl,5NDV_1_PAR_3405
98,0.9979469361970941,MAR,pdb_chembl,5NDV_1_PAR_3414
99,0.9979469361970942,MAR,pdb_chembl,5NDV_1_PAR_3433
100,0.9979469361970942,MAR,pdb_chembl,5NDV_5_PAR_3403
101,0.997394188250158,MAR,pdb_chembl,5NDW_1_8UZ_3886
102,0.9973941882501579,MAR,pdb_chembl,5NDW_5_8UZ_3852
103,0.9963676563487049,MAR,pdb_chembl,5OBM_1_LLL_3997
104,0.9945514845230575,MAR,pdb_chembl,5OBM_5_LLL_4164
105,0.9969993682880607,MAR,pdb_chembl,5OBM_5_LLL_4167
106,0.9970783322804802,MAR,pdb_chembl,5OBM_6_LLL_2169
107,0.9926563487049905,MAR,pdb_chembl,5OBM_6_LLL_2176
108,0.996367656348705,MAR,pdb_chembl,6AZ3_1_PAR_1802
109,0.9960518003790271,MAR,pdb_chembl,6AZ3_7_PAR_201
110,0.9801800379027164,MAR,pdb_chembl,6BSJ_R_TAM_101
111,0.9176405559065066,MAR,pdb_chembl,6CHR_A_SPM_741
112,0.8470467466835123,MAR,pdb_chembl,6DB8_R_G4A_101
113,0.9502526847757422,MAR,pdb_chembl,6E82_A_TFX_102
114,0.672378395451674,MAR,pdb_chembl,6E8S_B_SPM_107
115,0.9792324699936829,MAR,pdb_chembl,6GZR_A_FH8_101
116,0.893319646241314,MAR,pdb_chembl,6HIY_CA_SPM_735
117,0.9961307643714467,MAR,pdb_chembl,6LAU_A_GTP_103
118,0.5968888186986734,MAR,pdb_chembl,6OM6_1_KKL_3301
119,0.809301958307012,MAR,pdb_chembl,6QIS_B_J48_101
120,0.8107233101705622,MAR,pdb_chembl,6QIS_E_J48_102
121,0.8099336702463676,MAR,pdb_chembl,6QIS_H_J48_101
122,0.8107233101705622,MAR,pdb_chembl,6QIT_C_J48_101
123,0.8225679090334808,MAR,pdb_chembl,6QIT_D_J48_101
124,0.8197998946814113,MAR,pdb_chembl,6WZR_A_UG1_106
125,0.38897662665824384,MAR,pdb_chembl,6XRQ_A_V8A_103
126,0.2835596967782691,MAR,pdb_chembl,7N2V_16_SCM_1602
127,0.8704200884396716,MAR,pdb_chembl,7NQH_BA_SPM_1793
128,0.9718098547062539,MAR,pdb_chembl,7OA3_B_GTP_102
129,0.8490875335756043,MAR,pdb_chembl,7REX_B_PRF_102
