,score,metric,decoys,pocket_id
37,0.9615384615384616,MAR,pdb,5NDW_5_8UZ_3852
38,0.9319066147859922,MAR,pdb,5OBM_1_LLL_3997
39,0.731939163498099,MAR,pdb,5OBM_5_LLL_4164
40,0.7547528517110266,MAR,pdb,5OBM_5_LLL_4167
41,0.8307984790874524,MAR,pdb,5OBM_6_LLL_2169
42,0.873046875,MAR,pdb,5OBM_6_LLL_2176
43,0.9315589353612167,MAR,pdb,6AZ3_1_PAR_1802
44,0.9655172413793104,MAR,pdb,6AZ3_7_PAR_201
45,0.9446564885496184,MAR,pdb,6BSJ_R_TAM_101
46,0.8091603053435115,MAR,pdb,6CHR_A_SPM_741
47,0.3256302521008403,MAR,pdb,6DB8_R_G4A_101
48,0.00579150579150578,MAR,pdb,6E82_A_TFX_102
49,0.5209125475285171,MAR,pdb,6E8S_B_SPM_107
50,0.051181102362204745,MAR,pdb,6GZR_A_FH8_101
51,0.5251046025104602,MAR,pdb,6HIY_CA_SPM_735
52,0.9828244274809159,MAR,pdb,6LAU_A_GTP_103
53,0.9141221374045801,MAR,pdb,6OM6_1_KKL_3301
54,0.8384030418250951,MAR,pdb,6QIS_E_J48_102
55,0.8003802281368821,MAR,pdb,6QIS_H_J48_101
56,0.08365019011406849,MAR,pdb,6QIT_C_J48_101
57,0.4153746770025839,MAR,pdb,6WZR_A_UG1_106
58,0.007633587786259555,MAR,pdb,6XRQ_A_V8A_103
59,0.5877862595419847,MAR,pdb,7N2V_16_SCM_1602
60,0.6171548117154811,MAR,pdb,7NQH_BA_SPM_1793
61,0.9828897338403041,MAR,pdb,7OA3_B_GTP_102
62,0.483173076923077,MAR,pdb,7REX_B_PRF_102
63,0.7342032967032968,MAR,pdb_chembl,1BYJ_A_GE3_30
64,0.39173228346456695,MAR,pdb_chembl,1F1T_A_ROS_101
65,0.561760840998686,MAR,pdb_chembl,1I97_A_TAC_2005
66,0.9112149532710281,MAR,pdb_chembl,1NBK_A_GND_35
67,0.7764285714285714,MAR,pdb_chembl,1TOB_A_TOA_28
68,0.9626474442988204,MAR,pdb_chembl,2ET5_B_RIO_52
69,0.7922673656618612,MAR,pdb_chembl,2F4V_A_D2C_1636
70,0.7746386333771353,MAR,pdb_chembl,2G5K_B_AM2_101
71,0.7959549071618037,MAR,pdb_chembl,2HOJ_A_TPP_114
72,0.9883333333333333,MAR,pdb_chembl,2KXM_A_RIO_101
73,0.5979729729729729,MAR,pdb_chembl,2L8H_A_L8H_2
74,0.9853333333333333,MAR,pdb_chembl,2MXS_A_PAR_101
75,0.8753280839895013,MAR,pdb_chembl,2QEX_0_NEG_8823
76,0.8066841415465269,MAR,pdb_chembl,2QWY_C_SAM_500
77,0.7339449541284404,MAR,pdb_chembl,3C44_B_PAR_24
78,0.9763779527559056,MAR,pdb_chembl,4DR4_A_PAR_1612
79,0.8057455540355677,MAR,pdb_chembl,4K31_B_AM2_101
80,0.9683794466403162,MAR,pdb_chembl,4K31_C_AM2_102
81,0.9677206851119894,MAR,pdb_chembl,4V53_AA_LLL_2062
82,0.45951417004048584,MAR,pdb_chembl,4V6Y_BA_FME_3001
83,0.973132372214941,MAR,pdb_chembl,4V70_BA_FME_3001
84,0.5950196592398427,MAR,pdb_chembl,4V72_BA_FME_3001
85,0.4954007884362681,MAR,pdb_chembl,4V76_BA_FME_3001
86,0.33311345646437995,MAR,pdb_chembl,4V78_BA_FME_3001
87,0.9565789473684211,MAR,pdb_chembl,4X4N_B_5GP_102
88,0.6100917431192661,MAR,pdb_chembl,5DGV_D_SPS_3401
89,0.9384010484927916,MAR,pdb_chembl,5J7L_DA_1PE_3185
90,0.8561103810775296,MAR,pdb_chembl,5KVJ_A_ARG_101
91,0.991480996068152,MAR,pdb_chembl,5LWJ_A_GTP_101
92,0.9600262123197902,MAR,pdb_chembl,5NDG_5_GET_3851
93,0.8208053691275168,MAR,pdb_chembl,5NDV_1_PAR_3404
94,0.9829619921363041,MAR,pdb_chembl,5NDV_1_PAR_3405
95,0.9829619921363041,MAR,pdb_chembl,5NDV_1_PAR_3414
96,0.9433465085638999,MAR,pdb_chembl,5NDV_1_PAR_3433
97,0.982961992136304,MAR,pdb_chembl,5NDV_5_PAR_3403
98,0.9862385321100917,MAR,pdb_chembl,5NDW_1_8UZ_3886
99,0.9888304862023654,MAR,pdb_chembl,5NDW_5_8UZ_3852
100,0.9622015915119364,MAR,pdb_chembl,5OBM_1_LLL_3997
101,0.9665792922673657,MAR,pdb_chembl,5OBM_5_LLL_4164
102,0.9502046384720327,MAR,pdb_chembl,5OBM_5_LLL_4167
103,0.9809711286089239,MAR,pdb_chembl,5OBM_6_LLL_2169
104,0.9646133682830931,MAR,pdb_chembl,5OBM_6_LLL_2176
105,0.8202099737532809,MAR,pdb_chembl,6AZ3_1_PAR_1802
106,0.6902887139107612,MAR,pdb_chembl,6AZ3_7_PAR_201
107,0.6035386631716907,MAR,pdb_chembl,6BSJ_R_TAM_101
108,0.8394495412844036,MAR,pdb_chembl,6CHR_A_SPM_741
109,0.6879150066401063,MAR,pdb_chembl,6DB8_R_G4A_101
110,0.9802631578947368,MAR,pdb_chembl,6E82_A_TFX_102
111,0.8953947368421051,MAR,pdb_chembl,6E8S_B_SPM_107
112,0.6022280471821756,MAR,pdb_chembl,6GZR_A_FH8_101
113,0.5554821664464993,MAR,pdb_chembl,6HIY_CA_SPM_735
114,0.9967234600262123,MAR,pdb_chembl,6LAU_A_GTP_103
115,0.5958994708994709,MAR,pdb_chembl,6OM6_1_KKL_3301
116,0.35779816513761464,MAR,pdb_chembl,6QIS_H_J48_101
117,0.46133682830930534,MAR,pdb_chembl,6QIT_C_J48_101
118,0.7549407114624506,MAR,pdb_chembl,6WZR_A_UG1_106
119,0.16448230668414154,MAR,pdb_chembl,6XRQ_A_V8A_103
120,0.882699868938401,MAR,pdb_chembl,7N2V_16_SCM_1602
121,0.9141546526867628,MAR,pdb_chembl,7NQH_BA_SPM_1793
122,0.9940554821664466,MAR,pdb_chembl,7OA3_B_GTP_102
123,0.7678333333333333,MAR,pdb_chembl,7REX_B_PRF_102
124,0.33860342555994727,MAR,pdb_chembl,6QIS_B_J48_101
125,0.9049803407601573,MAR,pdb_chembl,6QIT_D_J48_101
