score,metric,decoys,pocket_id
0.9923954372623573,AuROC,pdb,6LAU_A_GTP_103
0.9638783269961977,AuROC,pdb,2MXS_A_PAR_101
0.4334600760456274,AuROC,pdb,6E8S_B_SPM_107
0.714828897338403,AuROC,pdb,5KVJ_A_ARG_101
0.17490494296577952,AuROC,pdb,6XRQ_A_V8A_103
0.31558935361216733,AuROC,pdb,6GZR_A_FH8_101
0.21292775665399244,AuROC,pdb,6QIS_E_J48_102
0.6515748031496063,AuROC,pdb,2HOJ_A_TPP_114
0.9790874524714829,AuROC,pdb,5NDV_1_PAR_3405
0.7414448669201521,AuROC,pdb,2QWY_C_SAM_500
0.9562737642585551,AuROC,pdb,5NDV_1_PAR_3404
0.17870722433460073,AuROC,pdb,6QIS_H_J48_101
0.5779467680608366,AuROC,pdb,1I97_A_TAC_2005
0.30418250950570347,AuROC,pdb,6OM6_1_KKL_3301
0.9277566539923955,AuROC,pdb,4K31_C_AM2_102
0.935361216730038,AuROC,pdb,4V53_AA_LLL_2062
0.18250950570342206,AuROC,pdb,4V76_BA_FME_3001
0.20152091254752846,AuROC,pdb,6QIT_D_J48_101
0.09505703422053235,AuROC,pdb,4V70_BA_FME_3001
0.17870722433460073,AuROC,pdb,6QIS_B_J48_101
0.13307984790874527,AuROC,pdb,4V6Y_BA_FME_3001
0.9987365761212886,AuROC,pdb_chembl,5NDW_5_8UZ_3852
0.7416298168035376,AuROC,pdb_chembl,4V78_BA_FME_3001
0.9973152242577384,AuROC,pdb_chembl,5OBM_6_LLL_2169
0.945198989260897,AuROC,pdb_chembl,6HIY_CA_SPM_735
0.998973468098547,AuROC,pdb_chembl,5NDV_1_PAR_3433
0.9969993682880607,AuROC,pdb_chembl,5OBM_1_LLL_3997
0.5854390397978522,AuROC,pdb_chembl,6QIT_C_J48_101
0.996367656348705,AuROC,pdb_chembl,5OBM_6_LLL_2176
0.9985786481364498,AuROC,pdb_chembl,5NDG_5_GET_3851
0.7528427037271004,AuROC,pdb_chembl,6E82_A_TFX_102
0.4995262160454833,AuROC,pdb_chembl,4V72_BA_FME_3001
0.7539481996209728,AuROC,pdb_chembl,1F1T_A_ROS_101
0.9710991787744788,AuROC,pdb_chembl,2QEX_0_NEG_8823
0.9973152242577384,AuROC,pdb_chembl,5OBM_5_LLL_4164
0.9962097283638661,AuROC,pdb_chembl,2G5K_B_AM2_101
0.8018003790271636,AuROC,pdb_chembl,5DGV_D_SPS_3401
0.9933670246367656,AuROC,pdb_chembl,2KXM_A_RIO_101
0.988945041061276,AuROC,pdb_chembl,4X4N_B_5GP_102
0.9980259001895135,AuROC,pdb_chembl,6AZ3_7_PAR_201
0.9172457359444093,AuROC,pdb_chembl,7NQH_BA_SPM_1793
0.06933038534428304,AuROC,pdb_chembl,5J7L_DA_1PE_3185
0.9962097283638661,AuROC,pdb_chembl,4K31_B_AM2_101
0.998973468098547,AuROC,pdb_chembl,5NDV_5_PAR_3403
0.5589071383449147,AuROC,pdb_chembl,7N2V_16_SCM_1602
0.9984996841440303,AuROC,pdb_chembl,3C44_B_PAR_24
0.9556222362602653,AuROC,pdb_chembl,6CHR_A_SPM_741
0.9992103600758054,AuROC,pdb_chembl,1ZZ5_A_CNY_43
0.9772583701831965,AuROC,pdb_chembl,1NBK_A_GND_35
0.9859444093493367,AuROC,pdb_chembl,7OA3_B_GTP_102
0.9073723012111637,AuROC,pdb_chembl,6WZR_A_UG1_106
0.9979469361970941,AuROC,pdb_chembl,5OBM_5_LLL_4167
0.9987365761212886,AuROC,pdb_chembl,5NDW_1_8UZ_3886
0.9981838281743525,AuROC,pdb_chembl,6AZ3_1_PAR_1802
0.03458622867972205,AuROC,pdb_chembl,6BSJ_R_TAM_101
0.998973468098547,AuROC,pdb_chembl,5NDV_1_PAR_3414
0.9993682880606443,AuROC,pdb_chembl,5LWJ_A_GTP_101
0.9219860957497235,AuROC,pdb_chembl,7REX_B_PRF_102
0.9980259001895135,AuROC,pdb_chembl,4DR4_A_PAR_1612
0.6996209728363867,AuROC,pdb_chembl,1BYJ_A_GE3_30
0.9458307012002527,AuROC,pdb_chembl,2F4V_A_D2C_1636
0.9943145925457991,AuROC,pdb_chembl,2ET5_B_RIO_52
0.8463360707517372,AuROC,pdb_chembl,2L8H_A_L8H_2
0.9864181933038534,AuROC,pdb_chembl,1TOB_A_TOA_28
0.9226152874289324,AuROC,pdb_chembl,6DB8_R_G4A_101
0.998104864181933,AuROC,pdb_chembl,6LAU_A_GTP_103
0.9980259001895136,AuROC,pdb_chembl,2MXS_A_PAR_101
0.8063802905874922,AuROC,pdb_chembl,6E8S_B_SPM_107
0.9608338597599494,AuROC,pdb_chembl,5KVJ_A_ARG_101
0.5536955148452305,AuROC,pdb_chembl,6XRQ_A_V8A_103
0.5968098547062539,AuROC,pdb_chembl,6GZR_A_FH8_101
0.5854390397978522,AuROC,pdb_chembl,6QIS_E_J48_102
0.9049343665981338,AuROC,pdb_chembl,2HOJ_A_TPP_114
0.9986576121288693,AuROC,pdb_chembl,5NDV_1_PAR_3405
0.9665192672141504,AuROC,pdb_chembl,2QWY_C_SAM_500
0.9977100442198358,AuROC,pdb_chembl,5NDV_1_PAR_3404
0.5271636133922931,AuROC,pdb_chembl,6QIS_H_J48_101
0.9380922299431459,AuROC,pdb_chembl,1I97_A_TAC_2005
0.746209728363866,AuROC,pdb_chembl,6OM6_1_KKL_3301
0.9962097283638661,AuROC,pdb_chembl,4K31_C_AM2_102
0.9968414403032217,AuROC,pdb_chembl,4V53_AA_LLL_2062
0.5535375868603917,AuROC,pdb_chembl,4V76_BA_FME_3001
0.5805432722678459,AuROC,pdb_chembl,6QIT_D_J48_101
0.49447252053063806,AuROC,pdb_chembl,4V70_BA_FME_3001
0.532849020846494,AuROC,pdb_chembl,6QIS_B_J48_101
0.5277953253316487,AuROC,pdb_chembl,4V6Y_BA_FME_3001
