score,metric,decoys,pocket_id
0.7443145925457991,AuROC,pdb_chembl,4V72_BA_FME_3001
0.5375868603916614,AuROC,pdb_chembl,1F1T_A_ROS_101
0.9030322173089071,AuROC,pdb_chembl,2QEX_0_NEG_8823
0.9941566645609602,AuROC,pdb_chembl,5OBM_5_LLL_4164
0.9257738471257106,AuROC,pdb_chembl,2G5K_B_AM2_101
0.7897978521794062,AuROC,pdb_chembl,5DGV_D_SPS_3401
0.9947883765003159,AuROC,pdb_chembl,2KXM_A_RIO_101
0.9958938723941883,AuROC,pdb_chembl,4X4N_B_5GP_102
0.862365761212887,AuROC,pdb_chembl,6AZ3_7_PAR_201
0.92150979153506,AuROC,pdb_chembl,7NQH_BA_SPM_1793
0.06790903348073274,AuROC,pdb_chembl,5J7L_DA_1PE_3185
0.9560960202147821,AuROC,pdb_chembl,4K31_B_AM2_101
0.9986576121288693,AuROC,pdb_chembl,5NDV_5_PAR_3403
0.48246999368288057,AuROC,pdb_chembl,7N2V_16_SCM_1602
0.9007422615287429,AuROC,pdb_chembl,3C44_B_PAR_24
0.9703095388502843,AuROC,pdb_chembl,6CHR_A_SPM_741
0.894188250157928,AuROC,pdb_chembl,1ZZ5_A_CNY_43
0.9878395451674037,AuROC,pdb_chembl,1NBK_A_GND_35
0.9992103600758054,AuROC,pdb_chembl,7OA3_B_GTP_102
0.8757767245918904,AuROC,pdb_chembl,6WZR_A_UG1_106
0.9941566645609602,AuROC,pdb_chembl,5OBM_5_LLL_4167
0.9987365761212886,AuROC,pdb_chembl,5NDW_1_8UZ_3886
0.9683354390397978,AuROC,pdb_chembl,6AZ3_1_PAR_1802
0.015003158559696805,AuROC,pdb_chembl,6BSJ_R_TAM_101
0.9984996841440303,AuROC,pdb_chembl,5NDV_1_PAR_3414
0.9992103600758054,AuROC,pdb_chembl,5LWJ_A_GTP_101
0.938339390109022,AuROC,pdb_chembl,7REX_B_PRF_102
0.9980259001895136,AuROC,pdb_chembl,4DR4_A_PAR_1612
0.9235628553379659,AuROC,pdb_chembl,1BYJ_A_GE3_30
0.9530953885028427,AuROC,pdb_chembl,2F4V_A_D2C_1636
0.9932090966519267,AuROC,pdb_chembl,2ET5_B_RIO_52
0.7844283006948831,AuROC,pdb_chembl,2L8H_A_L8H_2
0.9393556538218573,AuROC,pdb_chembl,1TOB_A_TOA_28
0.875868603916614,AuROC,pdb_chembl,6DB8_R_G4A_101
0.9993682880606444,AuROC,pdb_chembl,6LAU_A_GTP_103
0.9986576121288693,AuROC,pdb_chembl,2MXS_A_PAR_101
0.9494630448515478,AuROC,pdb_chembl,6E8S_B_SPM_107
0.9796272899557802,AuROC,pdb_chembl,5KVJ_A_ARG_101
0.21557169930511688,AuROC,pdb_chembl,6XRQ_A_V8A_103
0.7939039797852179,AuROC,pdb_chembl,6GZR_A_FH8_101
0.5563802905874922,AuROC,pdb_chembl,6QIS_E_J48_102
0.8995888027834889,AuROC,pdb_chembl,2HOJ_A_TPP_114
0.9984996841440303,AuROC,pdb_chembl,5NDV_1_PAR_3405
0.9706253948199621,AuROC,pdb_chembl,2QWY_C_SAM_500
0.9691250789639924,AuROC,pdb_chembl,5NDV_1_PAR_3404
0.4821541377132028,AuROC,pdb_chembl,6QIS_H_J48_101
0.6650347441566646,AuROC,pdb_chembl,1I97_A_TAC_2005
0.7744788376500316,AuROC,pdb_chembl,6OM6_1_KKL_3301
0.9971572962728995,AuROC,pdb_chembl,4K31_C_AM2_102
0.9976310802274163,AuROC,pdb_chembl,4V53_AA_LLL_2062
0.4278269109286166,AuROC,pdb_chembl,4V76_BA_FME_3001
0.2601073910296905,AuROC,pdb_chembl,6QIT_D_J48_101
0.5270056854074542,AuROC,pdb_chembl,4V70_BA_FME_3001
0.5061591914087176,AuROC,pdb_chembl,6QIS_B_J48_101
0.5928616550852811,AuROC,pdb_chembl,4V6Y_BA_FME_3001
