,score,metric,decoys,pocket_id
43,0.9163498098859316,MAR,pdb,6AZ3_1_PAR_1802
44,0.908745247148289,MAR,pdb,6AZ3_7_PAR_201
45,0.9673076923076923,MAR,pdb,6BSJ_R_TAM_101
46,0.38783269961977185,MAR,pdb,6CHR_A_SPM_741
47,0.8212927756653993,MAR,pdb,6DB8_R_G4A_101
48,0.9144486692015209,MAR,pdb,6E82_A_TFX_102
49,0.6920152091254752,MAR,pdb,6E8S_B_SPM_107
50,0.9809885931558935,MAR,pdb,6GZR_A_FH8_101
51,0.800380228136882,MAR,pdb,6HIY_CA_SPM_735
52,0.9655172413793104,MAR,pdb,6LAU_A_GTP_103
53,0.2490494296577947,MAR,pdb,6OM6_1_KKL_3301
54,0.988593155893536,MAR,pdb,6QIS_B_J48_101
55,0.9809885931558935,MAR,pdb,6QIS_E_J48_102
56,0.9885931558935361,MAR,pdb,6QIS_H_J48_101
57,0.9885931558935361,MAR,pdb,6QIT_C_J48_101
58,0.9885931558935361,MAR,pdb,6QIT_D_J48_101
59,0.6693877551020408,MAR,pdb,6WZR_A_UG1_106
60,0.8403041825095057,MAR,pdb,6XRQ_A_V8A_103
61,0.8479087452471483,MAR,pdb,7N2V_16_SCM_1602
62,0.444015444015444,MAR,pdb,7NQH_BA_SPM_1793
63,0.6877394636015326,MAR,pdb,7OA3_B_GTP_102
64,0.6526162790697674,MAR,pdb,7REX_B_PRF_102
65,0.8505897771952817,MAR,pdb_chembl,1BYJ_A_GE3_30
66,0.9515915119363395,MAR,pdb_chembl,1F1T_A_ROS_101
67,0.8197903014416776,MAR,pdb_chembl,1I97_A_TAC_2005
68,0.942154255319149,MAR,pdb_chembl,1NBK_A_GND_35
69,0.8401585204755614,MAR,pdb_chembl,1TOB_A_TOA_28
70,0.9842726081258191,MAR,pdb_chembl,1ZZ5_A_CNY_43
71,0.9849279161205766,MAR,pdb_chembl,2ET5_B_RIO_52
72,0.7889908256880733,MAR,pdb_chembl,2F4V_A_D2C_1636
73,0.9882044560943644,MAR,pdb_chembl,2G5K_B_AM2_101
74,0.8149402390438247,MAR,pdb_chembl,2HOJ_A_TPP_114
75,0.9724770642201835,MAR,pdb_chembl,2KXM_A_RIO_101
76,0.6828947368421052,MAR,pdb_chembl,2L8H_A_L8H_2
77,0.964613368283093,MAR,pdb_chembl,2MXS_A_PAR_101
78,0.9316688567674114,MAR,pdb_chembl,2QEX_0_NEG_8823
79,0.9646133682830931,MAR,pdb_chembl,2QWY_C_SAM_500
80,0.9711664482306684,MAR,pdb_chembl,3C44_B_PAR_24
81,0.9580602883355176,MAR,pdb_chembl,4DR4_A_PAR_1612
82,0.9672346002621232,MAR,pdb_chembl,4K31_B_AM2_101
83,0.9711664482306684,MAR,pdb_chembl,4K31_C_AM2_102
84,0.9882044560943644,MAR,pdb_chembl,4V53_AA_LLL_2062
85,0.8401048492791612,MAR,pdb_chembl,4V6Y_BA_FME_3001
86,0.9576719576719577,MAR,pdb_chembl,4V70_BA_FME_3001
87,0.9501965923984272,MAR,pdb_chembl,4V72_BA_FME_3001
88,0.9513797634691197,MAR,pdb_chembl,4V76_BA_FME_3001
89,0.8311432325886992,MAR,pdb_chembl,4V78_BA_FME_3001
90,0.9803407601572739,MAR,pdb_chembl,4X4N_B_5GP_102
91,0.8152031454783748,MAR,pdb_chembl,5DGV_D_SPS_3401
92,0.942154255319149,MAR,pdb_chembl,5J7L_DA_1PE_3185
93,0.8133333333333332,MAR,pdb_chembl,5KVJ_A_ARG_101
94,0.9973787680209699,MAR,pdb_chembl,5LWJ_A_GTP_101
95,0.971821756225426,MAR,pdb_chembl,5NDG_5_GET_3851
96,0.9888597640891219,MAR,pdb_chembl,5NDV_1_PAR_3404
97,0.9986893840104849,MAR,pdb_chembl,5NDV_1_PAR_3405
98,0.9783748361730012,MAR,pdb_chembl,5NDV_1_PAR_3414
99,0.9796587926509187,MAR,pdb_chembl,5NDV_1_PAR_3433
100,0.9796854521625163,MAR,pdb_chembl,5NDV_5_PAR_3403
101,0.9698558322411532,MAR,pdb_chembl,5NDW_1_8UZ_3886
102,0.9750656167979003,MAR,pdb_chembl,5NDW_5_8UZ_3852
103,0.9855832241153343,MAR,pdb_chembl,5OBM_1_LLL_3997
104,0.947575360419397,MAR,pdb_chembl,5OBM_5_LLL_4164
105,0.9592641261498029,MAR,pdb_chembl,5OBM_5_LLL_4167
106,0.9606815203145478,MAR,pdb_chembl,5OBM_6_LLL_2169
107,0.9259501965923984,MAR,pdb_chembl,5OBM_6_LLL_2176
108,0.9711664482306684,MAR,pdb_chembl,6AZ3_1_PAR_1802
109,0.9685452162516383,MAR,pdb_chembl,6AZ3_7_PAR_201
110,0.9736495388669302,MAR,pdb_chembl,6BSJ_R_TAM_101
111,0.7418086500655309,MAR,pdb_chembl,6CHR_A_SPM_741
112,0.9384010484927916,MAR,pdb_chembl,6DB8_R_G4A_101
113,0.8532110091743119,MAR,pdb_chembl,6E82_A_TFX_102
114,0.8938401048492791,MAR,pdb_chembl,6E8S_B_SPM_107
115,0.9934469200524246,MAR,pdb_chembl,6GZR_A_FH8_101
116,0.7778505897771952,MAR,pdb_chembl,6HIY_CA_SPM_735
117,0.9881734559789751,MAR,pdb_chembl,6LAU_A_GTP_103
118,0.6631716906946264,MAR,pdb_chembl,6OM6_1_KKL_3301
119,0.9960681520314547,MAR,pdb_chembl,6QIS_B_J48_101
120,0.9934469200524246,MAR,pdb_chembl,6QIS_E_J48_102
121,0.9960681520314547,MAR,pdb_chembl,6QIS_H_J48_101
122,0.9960681520314548,MAR,pdb_chembl,6QIT_C_J48_101
123,0.9960681520314547,MAR,pdb_chembl,6QIT_D_J48_101
124,0.885656292286874,MAR,pdb_chembl,6WZR_A_UG1_106
125,0.9449541284403669,MAR,pdb_chembl,6XRQ_A_V8A_103
126,0.9435695538057743,MAR,pdb_chembl,7N2V_16_SCM_1602
127,0.7345191040843214,MAR,pdb_chembl,7NQH_BA_SPM_1793
128,0.8804204993429698,MAR,pdb_chembl,7OA3_B_GTP_102
129,0.8586309523809523,MAR,pdb_chembl,7REX_B_PRF_102
