score,metric,decoys,pocket_id
0.9125475285171103,AuROC,pdb,4K31_C_AM2_102
0.9657794676806084,AuROC,pdb,4V53_AA_LLL_2062
0.0,AuROC,pdb,4V76_BA_FME_3001
0.31558935361216733,AuROC,pdb,6QIT_D_J48_101
0.0,AuROC,pdb,4V70_BA_FME_3001
0.2433460076045627,AuROC,pdb,6QIS_B_J48_101
0.0,AuROC,pdb,4V6Y_BA_FME_3001
0.9971572962728996,AuROC,pdb_chembl,5NDW_5_8UZ_3852
0.00031585596967786955,AuROC,pdb_chembl,4V78_BA_FME_3001
0.035060012634238746,AuROC,pdb_chembl,5OBM_6_LLL_2169
0.3294377763739734,AuROC,pdb_chembl,6HIY_CA_SPM_735
0.05598547062539483,AuROC,pdb_chembl,5NDV_1_PAR_3433
0.0386923562855338,AuROC,pdb_chembl,5OBM_1_LLL_3997
0.3119077700568541,AuROC,pdb_chembl,6QIT_C_J48_101
0.9971572962728996,AuROC,pdb_chembl,5OBM_6_LLL_2176
0.05906506632975361,AuROC,pdb_chembl,5NDG_5_GET_3851
0.9849968414403032,AuROC,pdb_chembl,6E82_A_TFX_102
0.0004737839545166933,AuROC,pdb_chembl,4V72_BA_FME_3001
0.013739734680985438,AuROC,pdb_chembl,1F1T_A_ROS_101
0.9819962097283639,AuROC,pdb_chembl,2QEX_0_NEG_8823
0.21651926721415038,AuROC,pdb_chembl,5OBM_5_LLL_4164
0.025268477574226123,AuROC,pdb_chembl,2G5K_B_AM2_101
0.2640555906506633,AuROC,pdb_chembl,5DGV_D_SPS_3401
0.9992103600758055,AuROC,pdb_chembl,2KXM_A_RIO_101
0.7602653190145293,AuROC,pdb_chembl,4X4N_B_5GP_102
0.0193461781427669,AuROC,pdb_chembl,6AZ3_7_PAR_201
0.9619393556538218,AuROC,pdb_chembl,7NQH_BA_SPM_1793
0.9941566645609602,AuROC,pdb_chembl,5J7L_DA_1PE_3185
0.013739734680985438,AuROC,pdb_chembl,4K31_B_AM2_101
0.9964466203411245,AuROC,pdb_chembl,5NDV_5_PAR_3403
0.9859444093493367,AuROC,pdb_chembl,7N2V_16_SCM_1602
0.02566329753632346,AuROC,pdb_chembl,3C44_B_PAR_24
0.9502526847757422,AuROC,pdb_chembl,6CHR_A_SPM_741
0.0058433354390398096,AuROC,pdb_chembl,1ZZ5_A_CNY_43
0.10060012634238791,AuROC,pdb_chembl,1NBK_A_GND_35
0.9406190777005685,AuROC,pdb_chembl,7OA3_B_GTP_102
0.4985255397577672,AuROC,pdb_chembl,6WZR_A_UG1_106
0.032217308907138364,AuROC,pdb_chembl,5OBM_5_LLL_4167
0.8572331017056223,AuROC,pdb_chembl,5NDW_1_8UZ_3886
0.024084017687934334,AuROC,pdb_chembl,6AZ3_1_PAR_1802
0.8237523689197727,AuROC,pdb_chembl,6BSJ_R_TAM_101
0.9961307643714465,AuROC,pdb_chembl,5NDV_1_PAR_3414
0.9614655716993052,AuROC,pdb_chembl,5LWJ_A_GTP_101
0.2661360404487281,AuROC,pdb_chembl,7REX_B_PRF_102
0.99565698041693,AuROC,pdb_chembl,4DR4_A_PAR_1612
0.89971572962729,AuROC,pdb_chembl,1BYJ_A_GE3_30
0.7102021478205938,AuROC,pdb_chembl,2F4V_A_D2C_1636
0.9966835123183828,AuROC,pdb_chembl,2ET5_B_RIO_52
0.09602021478205935,AuROC,pdb_chembl,2L8H_A_L8H_2
0.8867656348704991,AuROC,pdb_chembl,1TOB_A_TOA_28
0.007896399241945629,AuROC,pdb_chembl,6DB8_R_G4A_101
0.26484523057485787,AuROC,pdb_chembl,6LAU_A_GTP_103
0.9973941882501579,AuROC,pdb_chembl,2MXS_A_PAR_101
0.9406190777005686,AuROC,pdb_chembl,6E8S_B_SPM_107
0.15950726468730259,AuROC,pdb_chembl,5KVJ_A_ARG_101
0.023689197725836997,AuROC,pdb_chembl,6XRQ_A_V8A_103
0.06064434617814274,AuROC,pdb_chembl,6GZR_A_FH8_101
0.33528111181301323,AuROC,pdb_chembl,6QIS_E_J48_102
0.15693499920923612,AuROC,pdb_chembl,2HOJ_A_TPP_114
0.9893398610233735,AuROC,pdb_chembl,5NDV_1_PAR_3405
0.23468098547062544,AuROC,pdb_chembl,2QWY_C_SAM_500
0.013029058749210343,AuROC,pdb_chembl,5NDV_1_PAR_3404
0.3376500315855969,AuROC,pdb_chembl,6QIS_H_J48_101
0.18493367024636764,AuROC,pdb_chembl,1I97_A_TAC_2005
0.31222362602653186,AuROC,pdb_chembl,6OM6_1_KKL_3301
0.9979469361970941,AuROC,pdb_chembl,4K31_C_AM2_102
0.9827858496525584,AuROC,pdb_chembl,4V53_AA_LLL_2062
0.4444093493367025,AuROC,pdb_chembl,4V76_BA_FME_3001
0.8363866077068857,AuROC,pdb_chembl,6QIT_D_J48_101
0.9788376500315856,AuROC,pdb_chembl,4V70_BA_FME_3001
0.3240682248894504,AuROC,pdb_chembl,6QIS_B_J48_101
0.1721415034744157,AuROC,pdb_chembl,4V6Y_BA_FME_3001
