score,metric,decoys,pocket_id
0.030874921036007585,AuROC,pdb_chembl,5NDV_5_PAR_3403
0.9859444093493368,AuROC,pdb_chembl,7N2V_16_SCM_1602
0.9964466203411245,AuROC,pdb_chembl,3C44_B_PAR_24
0.29469361970941255,AuROC,pdb_chembl,6CHR_A_SPM_741
0.9957359444093493,AuROC,pdb_chembl,1ZZ5_A_CNY_43
0.9579911560328491,AuROC,pdb_chembl,1NBK_A_GND_35
0.9771004421983576,AuROC,pdb_chembl,7OA3_B_GTP_102
0.6921011058451816,AuROC,pdb_chembl,6WZR_A_UG1_106
0.17624763108022745,AuROC,pdb_chembl,5OBM_5_LLL_4167
0.0628553379658876,AuROC,pdb_chembl,5NDW_1_8UZ_3886
0.012081490840176845,AuROC,pdb_chembl,6AZ3_1_PAR_1802
0.7585281111813014,AuROC,pdb_chembl,6BSJ_R_TAM_101
0.037192040429564144,AuROC,pdb_chembl,5NDV_1_PAR_3414
0.963360707517372,AuROC,pdb_chembl,5LWJ_A_GTP_101
0.2594406699320588,AuROC,pdb_chembl,7REX_B_PRF_102
0.99565698041693,AuROC,pdb_chembl,4DR4_A_PAR_1612
0.6933038534428301,AuROC,pdb_chembl,1BYJ_A_GE3_30
0.2789008212255212,AuROC,pdb_chembl,2F4V_A_D2C_1636
0.9984207201516109,AuROC,pdb_chembl,2ET5_B_RIO_52
0.09744156664560966,AuROC,pdb_chembl,2L8H_A_L8H_2
0.8867656348704991,AuROC,pdb_chembl,1TOB_A_TOA_28
0.008212255211623498,AuROC,pdb_chembl,6DB8_R_G4A_101
0.9663613392293113,AuROC,pdb_chembl,6LAU_A_GTP_103
0.1509001895135818,AuROC,pdb_chembl,2MXS_A_PAR_101
0.38218572331017053,AuROC,pdb_chembl,6E8S_B_SPM_107
0.16092861655085278,AuROC,pdb_chembl,5KVJ_A_ARG_101
0.9996841440303221,AuROC,pdb_chembl,6XRQ_A_V8A_103
0.02621604548325962,AuROC,pdb_chembl,6GZR_A_FH8_101
0.3308591282375237,AuROC,pdb_chembl,6QIS_E_J48_102
0.15491855132057566,AuROC,pdb_chembl,2HOJ_A_TPP_114
0.9964466203411244,AuROC,pdb_chembl,5NDV_1_PAR_3405
0.17324699936828802,AuROC,pdb_chembl,2QWY_C_SAM_500
0.9967624763108023,AuROC,pdb_chembl,5NDV_1_PAR_3404
0.8734996841440302,AuROC,pdb_chembl,6QIS_H_J48_101
0.1547694251421352,AuROC,pdb_chembl,1I97_A_TAC_2005
0.6380290587492103,AuROC,pdb_chembl,6OM6_1_KKL_3301
0.3703411244472521,AuROC,pdb_chembl,4K31_C_AM2_102
0.019583070120025248,AuROC,pdb_chembl,4V53_AA_LLL_2062
0.00031585596967786955,AuROC,pdb_chembl,4V76_BA_FME_3001
0.3186986734049273,AuROC,pdb_chembl,6QIT_D_J48_101
0.00031585596967786955,AuROC,pdb_chembl,4V70_BA_FME_3001
0.8073278584965256,AuROC,pdb_chembl,6QIS_B_J48_101
0.7394188250157928,AuROC,pdb_chembl,4V6Y_BA_FME_3001
