score,metric,decoys,pocket_id
0.7045267489711934,AuROC,pdb,7TDA_A_TPP_201
0.40265486725663713,AuROC,pdb,4K31_B_AM2_101
0.9420849420849421,AuROC,pdb,5NDV_5_PAR_3403
0.47709923664122134,AuROC,pdb,7N2V_16_SCM_1602
0.36882129277566544,AuROC,pdb,3C44_B_PAR_24
0.43511450381679384,AuROC,pdb,6CHR_A_SPM_741
0.9277566539923954,AuROC,pdb,1ZZ5_A_CNY_43
0.6068702290076335,AuROC,pdb,1NBK_A_GND_35
0.9657794676806084,AuROC,pdb,7OA3_B_GTP_102
0.7945736434108527,AuROC,pdb,7E9I_A_J0C_101
0.5077519379844961,AuROC,pdb,6WZR_A_UG1_106
0.49808429118773945,AuROC,pdb,5BTP_A_AMZ_106
0.9809885931558935,AuROC,pdb,5OBM_5_LLL_4167
0.9391634980988594,AuROC,pdb,5NDW_1_8UZ_3886
0.9429657794676807,AuROC,pdb,6AZ3_1_PAR_1802
0.007633587786259555,AuROC,pdb,6BSJ_R_TAM_101
0.09505703422053235,AuROC,pdb,5JC9_DA_1PE_3188
0.9961977186311787,AuROC,pdb,5NDV_1_PAR_3414
0.7203065134099618,AuROC,pdb,5LWJ_A_GTP_101
0.0038022813688213253,AuROC,pdb,5J8A_DA_1PE_3185
0.3682170542635659,AuROC,pdb,5TGM_P_SPS_101
0.6238095238095238,AuROC,pdb,3K0J_E_TPP_601
0.6535433070866141,AuROC,pdb,4NYA_A_2QB_110
0.6391304347826088,AuROC,pdb,2CKY_B_TPP_1082
0.6293436293436294,AuROC,pdb,7REX_C_PRF_101
0.5240384615384616,AuROC,pdb,7REX_B_PRF_102
0.9494163424124513,AuROC,pdb,4DR4_A_PAR_1612
0.2053231939163498,AuROC,pdb,5DGE_5_SPS_3403
0.6477551020408163,AuROC,pdb,2GDI_Y_TPP_100
0.19465648854961837,AuROC,pdb,1BYJ_A_GE3_30
0.596958174904943,AuROC,pdb,2F4V_A_D2C_1636
0.4959677419354839,AuROC,pdb,2ET5_B_RIO_52
0.08045977011494254,AuROC,pdb,2L8H_A_L8H_2
0.6083650190114068,AuROC,pdb,1TOB_A_TOA_28
0.7096153846153846,AuROC,pdb,7REX_A_PRF_101
0.8079150579150579,AuROC,pdb,3FU2_B_PRF_101
0.6806083650190113,AuROC,pdb,6FZ0_A_SAM_104
0.7394957983193278,AuROC,pdb,6DB8_R_G4A_101
0.5038167938931297,AuROC,pdb,6LAU_A_GTP_103
0.6628352490421456,AuROC,pdb,2QWY_A_SAM_100
0.02281368821292773,AuROC,pdb,5J5B_DA_1PE_3185
0.10305343511450382,AuROC,pdb,2MXS_A_PAR_101
0.6349809885931559,AuROC,pdb,6E8S_B_SPM_107
0.47692307692307695,AuROC,pdb,3GCA_A_PQ0_34
0.6161417322834646,AuROC,pdb,4NYG_A_VIB_101
0.6852941176470588,AuROC,pdb,2HOP_A_218_92
0.6958174904942966,AuROC,pdb,5KVJ_A_ARG_101
0.14122137404580148,AuROC,pdb,6XRQ_A_V8A_103
0.7134387351778656,AuROC,pdb,2HOL_A_TPP_105
0.8136882129277566,AuROC,pdb,7NQL_BA_SPM_3213
0.6128,AuROC,pdb,3D2G_A_TPP_83
0.31496062992125984,AuROC,pdb,6GZR_A_FH8_101
0.5019011406844107,AuROC,pdb,6HIW_CA_SPM_740
0.5497826086956521,AuROC,pdb,7TD7_A_VIB_104
0.5665399239543727,AuROC,pdb,6QIS_E_J48_102
0.5509615384615385,AuROC,pdb,6E1W_A_HNG_101
0.43726235741444863,AuROC,pdb,1VQ8_4_SPS_9701
0.6856573705179283,AuROC,pdb,7TDC_A_GMI_101
0.6692015209125475,AuROC,pdb,7NSH_BA_SPM_3208
0.5389763779527559,AuROC,pdb,2HOJ_A_TPP_114
0.5791505791505791,AuROC,pdb,6OD9_B_AMZ_102
0.7833333333333333,AuROC,pdb,5BTP_B_AMZ_108
0.6317307692307692,AuROC,pdb,7REX_B_PRF_101
0.14592274678111583,AuROC,pdb,5NDV_1_PAR_3405
0.571900826446281,AuROC,pdb,4NYA_B_2QB_107
0.3828125,AuROC,pdb,4ZNP_B_AMZ_101
0.7772727272727273,AuROC,pdb,2QWY_C_SAM_500
0.9885931558935361,AuROC,pdb,5NDV_1_PAR_3404
0.09885931558935357,AuROC,pdb,6QIS_H_J48_101
0.18631178707224338,AuROC,pdb,1I97_A_TAC_2005
0.9121900826446281,AuROC,pdb,7REX_A_PRF_102
0.33206106870229013,AuROC,pdb,6OM6_1_KKL_3301
0.47709923664122134,AuROC,pdb,1VQ9_4_SPS_9701
0.2709923664122137,AuROC,pdb,5DGF_1_SPS_3401
0.0926640926640927,AuROC,pdb,5J91_DA_1PE_3185
0.7402723735408561,AuROC,pdb,3K1V_A_PRF_301
0.9353612167300381,AuROC,pdb,4K31_C_AM2_102
0.5763358778625954,AuROC,pdb,4V53_AA_LLL_2062
0.15708812260536398,AuROC,pdb,4V76_BA_FME_3001
0.9011406844106464,AuROC,pdb,4V53_CA_LLL_2063
0.0874524714828897,AuROC,pdb,4V70_BA_FME_3001
0.06463878326996197,AuROC,pdb,4V6Y_BA_FME_3001
0.3317307692307692,AuROC,pdb,3FU2_A_PRF_101
0.45977011494252873,AuROC,pdb,6WZS_A_UG4_107
0.941699604743083,AuROC,pdb_chembl,6VUI_A_PRF_101
0.9868593955321945,AuROC,pdb_chembl,5NDW_5_8UZ_3852
0.8755496921723835,AuROC,pdb_chembl,6WZR_B_UG1_103
0.8992553657468244,AuROC,pdb_chembl,6WZS_B_UG4_107
0.8770528184642699,AuROC,pdb_chembl,4ZNP_A_AMZ_101
0.7453825857519789,AuROC,pdb_chembl,4V78_BA_FME_3001
0.8175853018372704,AuROC,pdb_chembl,5OBM_6_LLL_2169
0.8718626155878468,AuROC,pdb_chembl,6HIY_CA_SPM_735
0.6955380577427821,AuROC,pdb_chembl,1M90_5_SPS_9080
0.9881422924901186,AuROC,pdb_chembl,5NDV_1_PAR_3433
0.8567639257294429,AuROC,pdb_chembl,5OBM_1_LLL_3997
0.5243101182654402,AuROC,pdb_chembl,6HIV_CA_SPM_738
0.7706422018348623,AuROC,pdb_chembl,6QIT_C_J48_101
0.8079787234042554,AuROC,pdb_chembl,2GDI_X_TPP_100
0.6055045871559632,AuROC,pdb_chembl,5DGE_1_SPS_4113
0.8916666666666667,AuROC,pdb_chembl,6OD9_A_AMZ_102
0.9161205766710354,AuROC,pdb_chembl,6GB2_BA_SPM_3205
0.6592398427260813,AuROC,pdb_chembl,7NSJ_BA_SPM_1792
0.9659239842726082,AuROC,pdb_chembl,5OBM_6_LLL_2176
0.9239842726081258,AuROC,pdb_chembl,5NDG_5_GET_3851
0.8406666666666667,AuROC,pdb_chembl,2HOO_A_BFT_95
0.18157894736842106,AuROC,pdb_chembl,6E82_A_TFX_102
0.546526867627785,AuROC,pdb_chembl,4V72_BA_FME_3001
0.8330238726790451,AuROC,pdb_chembl,3D2X_A_D2X_85
0.594488188976378,AuROC,pdb_chembl,1F1T_A_ROS_101
0.8493991989319093,AuROC,pdb_chembl,2HOM_A_TPS_97
0.889763779527559,AuROC,pdb_chembl,2QEX_0_NEG_8823
0.8391246684350132,AuROC,pdb_chembl,3D2V_B_PYI_82
0.7575360419397117,AuROC,pdb_chembl,5DGV_C_SPS_3401
0.91491344873502,AuROC,pdb_chembl,4NYB_A_2QC_101
0.8334661354581673,AuROC,pdb_chembl,3K0J_F_TPP_602
0.8794233289646133,AuROC,pdb_chembl,2QWY_B_SAM_300
0.10353866317169069,AuROC,pdb_chembl,4YBB_DA_1PE_3185
0.8969455511288181,AuROC,pdb_chembl,7TDB_A_GMI_101
0.7650918635170604,AuROC,pdb_chembl,7NSI_BA_SPM_1793
0.8833551769331586,AuROC,pdb_chembl,5OBM_5_LLL_4164
0.8675066312997348,AuROC,pdb_chembl,3D2G_B_TPP_83
0.9621001390820584,AuROC,pdb_chembl,3FU2_C_PRF_101
0.7240473061760841,AuROC,pdb_chembl,2G5K_B_AM2_101
0.8584534731323722,AuROC,pdb_chembl,5DGV_D_SPS_3401
0.8723684210526316,AuROC,pdb_chembl,7REX_C_PRF_102
0.4036697247706422,AuROC,pdb_chembl,6GAW_BA_SPM_3205
0.845,AuROC,pdb_chembl,2KXM_A_RIO_101
0.8871657754010696,AuROC,pdb_chembl,3D2X_B_D2X_84
0.8606382978723405,AuROC,pdb_chembl,3D2V_A_PYI_84
0.9407894736842104,AuROC,pdb_chembl,4X4N_B_5GP_102
0.847769028871391,AuROC,pdb_chembl,6AZ3_7_PAR_201
0.90956749672346,AuROC,pdb_chembl,7NQH_BA_SPM_1793
0.9105019815059445,AuROC,pdb_chembl,3Q50_A_PRF_34
0.8713333333333333,AuROC,pdb_chembl,7E9E_A_J0C_101
0.2437745740498034,AuROC,pdb_chembl,5J7L_DA_1PE_3185
0.8705570291777188,AuROC,pdb_chembl,7TDA_A_TPP_201
0.46922024623803005,AuROC,pdb_chembl,4K31_B_AM2_101
0.9803407601572739,AuROC,pdb_chembl,5NDV_5_PAR_3403
0.618610747051114,AuROC,pdb_chembl,7N2V_16_SCM_1602
0.9646133682830931,AuROC,pdb_chembl,3C44_B_PAR_24
0.7771952817824377,AuROC,pdb_chembl,6CHR_A_SPM_741
0.9345794392523364,AuROC,pdb_chembl,1NBK_A_GND_35
0.9722589167767504,AuROC,pdb_chembl,7OA3_B_GTP_102
0.8782894736842105,AuROC,pdb_chembl,7E9I_A_J0C_101
0.9257795344751867,AuROC,pdb_chembl,6WZR_A_UG1_106
0.8405606657906264,AuROC,pdb_chembl,5BTP_A_AMZ_106
0.9045020463847203,AuROC,pdb_chembl,5OBM_5_LLL_4167
0.9606815203145478,AuROC,pdb_chembl,5NDW_1_8UZ_3886
0.9960629921259843,AuROC,pdb_chembl,6AZ3_1_PAR_1802
0.0406290956749672,AuROC,pdb_chembl,6BSJ_R_TAM_101
0.12975098296199217,AuROC,pdb_chembl,5JC9_DA_1PE_3188
0.9803407601572739,AuROC,pdb_chembl,5NDV_1_PAR_3414
0.9842726081258191,AuROC,pdb_chembl,5LWJ_A_GTP_101
0.12975098296199217,AuROC,pdb_chembl,5J8A_DA_1PE_3185
0.8073394495412844,AuROC,pdb_chembl,5TGM_P_SPS_101
0.8931909212283045,AuROC,pdb_chembl,3K0J_E_TPP_601
0.8828912466843502,AuROC,pdb_chembl,4NYA_A_2QB_110
0.8605577689243027,AuROC,pdb_chembl,2CKY_B_TPP_1082
0.9945054945054945,AuROC,pdb_chembl,7REX_C_PRF_101
0.8833333333333333,AuROC,pdb_chembl,7REX_B_PRF_102
0.7913385826771653,AuROC,pdb_chembl,4DR4_A_PAR_1612
0.7552631578947369,AuROC,pdb_chembl,5DGE_5_SPS_3403
0.8521505376344086,AuROC,pdb_chembl,2GDI_Y_TPP_100
0.614010989010989,AuROC,pdb_chembl,1BYJ_A_GE3_30
0.8230668414154653,AuROC,pdb_chembl,2F4V_A_D2C_1636
0.9855832241153341,AuROC,pdb_chembl,2ET5_B_RIO_52
0.8148648648648649,AuROC,pdb_chembl,2L8H_A_L8H_2
0.8371428571428572,AuROC,pdb_chembl,1TOB_A_TOA_28
0.866754617414248,AuROC,pdb_chembl,7REX_A_PRF_101
0.8782894736842105,AuROC,pdb_chembl,3FU2_B_PRF_101
0.9410222804718218,AuROC,pdb_chembl,6FZ0_A_SAM_104
0.8193891102257636,AuROC,pdb_chembl,6DB8_R_G4A_101
0.9868938401048493,AuROC,pdb_chembl,6LAU_A_GTP_103
0.7664041994750657,AuROC,pdb_chembl,2QWY_A_SAM_100
0.13910761154855644,AuROC,pdb_chembl,5J5B_DA_1PE_3185
0.8119999999999999,AuROC,pdb_chembl,2MXS_A_PAR_101
0.718421052631579,AuROC,pdb_chembl,6E8S_B_SPM_107
0.9390645586297761,AuROC,pdb_chembl,3GCA_A_PQ0_34
0.8518567639257294,AuROC,pdb_chembl,4NYG_A_VIB_101
0.8586985391766269,AuROC,pdb_chembl,2HOP_A_218_92
0.9605781865965834,AuROC,pdb_chembl,5KVJ_A_ARG_101
0.051114023591087854,AuROC,pdb_chembl,6XRQ_A_V8A_103
0.8852459016393441,AuROC,pdb_chembl,2HOL_A_TPP_105
0.8569553805774278,AuROC,pdb_chembl,7NQL_BA_SPM_3213
0.8419098143236075,AuROC,pdb_chembl,3D2G_A_TPP_83
0.7562254259501966,AuROC,pdb_chembl,6GZR_A_FH8_101
0.8385826771653544,AuROC,pdb_chembl,6HIW_CA_SPM_740
0.8753351206434317,AuROC,pdb_chembl,7TD7_A_VIB_104
0.8714953271028038,AuROC,pdb_chembl,6E1W_A_HNG_101
0.8462549277266754,AuROC,pdb_chembl,1VQ8_4_SPS_9701
0.8736074270557029,AuROC,pdb_chembl,7TDC_A_GMI_101
0.7522935779816513,AuROC,pdb_chembl,7NSH_BA_SPM_3208
0.886472148541114,AuROC,pdb_chembl,2HOJ_A_TPP_114
0.8659658344283837,AuROC,pdb_chembl,6OD9_B_AMZ_102
0.8720073664825045,AuROC,pdb_chembl,5BTP_B_AMZ_108
0.9334650856389987,AuROC,pdb_chembl,7REX_B_PRF_101
0.9134993446920052,AuROC,pdb_chembl,5NDV_1_PAR_3405
0.8192970822281167,AuROC,pdb_chembl,4NYA_B_2QB_107
0.9597467209407508,AuROC,pdb_chembl,4ZNP_B_AMZ_101
0.9043250327653998,AuROC,pdb_chembl,2QWY_C_SAM_500
0.37449664429530205,AuROC,pdb_chembl,5NDV_1_PAR_3404
0.6015727391874182,AuROC,pdb_chembl,6QIS_H_J48_101
0.695137976346912,AuROC,pdb_chembl,1I97_A_TAC_2005
0.9482189973614776,AuROC,pdb_chembl,7REX_A_PRF_102
0.38888888888888884,AuROC,pdb_chembl,6OM6_1_KKL_3301
0.7431192660550459,AuROC,pdb_chembl,1VQ9_4_SPS_9701
0.7272727272727273,AuROC,pdb_chembl,5DGF_1_SPS_3401
0.2726063829787234,AuROC,pdb_chembl,5J91_DA_1PE_3185
0.906084656084656,AuROC,pdb_chembl,3K1V_A_PRF_301
0.7971014492753623,AuROC,pdb_chembl,4K31_C_AM2_102
0.9433465085638998,AuROC,pdb_chembl,4V53_AA_LLL_2062
0.6990801576872536,AuROC,pdb_chembl,4V76_BA_FME_3001
0.4665792922673656,AuROC,pdb_chembl,6QIT_D_J48_101
0.9816031537450723,AuROC,pdb_chembl,4V53_CA_LLL_2063
0.4442988204456094,AuROC,pdb_chembl,4V70_BA_FME_3001
0.006587615283267456,AuROC,pdb_chembl,6QIS_B_J48_101
0.7314439946018894,AuROC,pdb_chembl,4V6Y_BA_FME_3001
0.8674342105263158,AuROC,pdb_chembl,3FU2_A_PRF_101
0.7893579595426562,AuROC,pdb_chembl,6WZS_A_UG4_107
