,score,metric,decoys,pocket_id
64,0.7606589147286821,MAR,pdb,7REX_B_PRF_102
65,0.8289646133682831,MAR,pdb_chembl,1BYJ_A_GE3_30
66,0.9476127320954907,MAR,pdb_chembl,1F1T_A_ROS_101
67,0.8591087811271297,MAR,pdb_chembl,1I97_A_TAC_2005
68,0.9674202127659575,MAR,pdb_chembl,1NBK_A_GND_35
69,0.7688243064729194,MAR,pdb_chembl,1TOB_A_TOA_28
70,0.9397116644823067,MAR,pdb_chembl,1ZZ5_A_CNY_43
71,0.9927916120576671,MAR,pdb_chembl,2ET5_B_RIO_52
72,0.8119266055045872,MAR,pdb_chembl,2F4V_A_D2C_1636
73,0.9862385321100917,MAR,pdb_chembl,2G5K_B_AM2_101
74,0.751460823373174,MAR,pdb_chembl,2HOJ_A_TPP_114
75,0.9849279161205766,MAR,pdb_chembl,2KXM_A_RIO_101
76,0.7730263157894737,MAR,pdb_chembl,2L8H_A_L8H_2
77,0.9515072083879423,MAR,pdb_chembl,2MXS_A_PAR_101
78,0.9159001314060446,MAR,pdb_chembl,2QEX_0_NEG_8823
79,0.9600262123197902,MAR,pdb_chembl,2QWY_C_SAM_500
80,0.9488859764089121,MAR,pdb_chembl,3C44_B_PAR_24
81,0.8263433813892529,MAR,pdb_chembl,4DR4_A_PAR_1612
82,0.9823066841415465,MAR,pdb_chembl,4K31_B_AM2_101
83,0.9849279161205766,MAR,pdb_chembl,4K31_C_AM2_102
84,0.9888597640891219,MAR,pdb_chembl,4V53_AA_LLL_2062
85,0.8971166448230669,MAR,pdb_chembl,4V6Y_BA_FME_3001
86,0.9755291005291005,MAR,pdb_chembl,4V70_BA_FME_3001
87,0.973132372214941,MAR,pdb_chembl,4V72_BA_FME_3001
88,0.9730617608409987,MAR,pdb_chembl,4V76_BA_FME_3001
89,0.8876478318002627,MAR,pdb_chembl,4V78_BA_FME_3001
90,0.9809960681520314,MAR,pdb_chembl,4X4N_B_5GP_102
91,0.7791612057667103,MAR,pdb_chembl,5DGV_D_SPS_3401
92,0.9700797872340425,MAR,pdb_chembl,5J7L_DA_1PE_3185
93,0.8141666666666667,MAR,pdb_chembl,5KVJ_A_ARG_101
94,0.9967234600262123,MAR,pdb_chembl,5LWJ_A_GTP_101
95,0.9698558322411533,MAR,pdb_chembl,5NDG_5_GET_3851
96,0.9862385321100918,MAR,pdb_chembl,5NDV_1_PAR_3404
97,0.9993446920052425,MAR,pdb_chembl,5NDV_1_PAR_3405
98,0.9718217562254259,MAR,pdb_chembl,5NDV_1_PAR_3414
99,0.9481627296587926,MAR,pdb_chembl,5NDV_1_PAR_3433
100,0.963302752293578,MAR,pdb_chembl,5NDV_5_PAR_3403
101,0.9665792922673657,MAR,pdb_chembl,5NDW_1_8UZ_3886
102,0.9730971128608923,MAR,pdb_chembl,5NDW_5_8UZ_3852
103,0.9862385321100917,MAR,pdb_chembl,5OBM_1_LLL_3997
104,0.937745740498034,MAR,pdb_chembl,5OBM_5_LLL_4164
105,0.9756898817345598,MAR,pdb_chembl,5OBM_5_LLL_4167
106,0.9796854521625165,MAR,pdb_chembl,5OBM_6_LLL_2169
107,0.8551769331585846,MAR,pdb_chembl,5OBM_6_LLL_2176
108,0.9705111402359108,MAR,pdb_chembl,6AZ3_1_PAR_1802
109,0.9678899082568807,MAR,pdb_chembl,6AZ3_7_PAR_201
110,0.987483530961792,MAR,pdb_chembl,6BSJ_R_TAM_101
111,0.6533420707732635,MAR,pdb_chembl,6CHR_A_SPM_741
112,0.9246395806028833,MAR,pdb_chembl,6DB8_R_G4A_101
113,0.9102228047182175,MAR,pdb_chembl,6E82_A_TFX_102
114,0.8774574049803407,MAR,pdb_chembl,6E8S_B_SPM_107
115,0.9941022280471822,MAR,pdb_chembl,6GZR_A_FH8_101
116,0.8499344692005242,MAR,pdb_chembl,6HIY_CA_SPM_735
117,0.8416557161629434,MAR,pdb_chembl,6LAU_A_GTP_103
118,0.6756225425950196,MAR,pdb_chembl,6OM6_1_KKL_3301
119,0.9967234600262123,MAR,pdb_chembl,6QIS_B_J48_101
120,0.9941022280471822,MAR,pdb_chembl,6QIS_E_J48_102
121,0.9967234600262124,MAR,pdb_chembl,6QIS_H_J48_101
122,0.9967234600262123,MAR,pdb_chembl,6QIT_C_J48_101
123,0.9967234600262123,MAR,pdb_chembl,6QIT_D_J48_101
124,0.8777627424447452,MAR,pdb_chembl,6WZR_A_UG1_106
125,0.9403669724770642,MAR,pdb_chembl,6XRQ_A_V8A_103
126,0.9376640419947507,MAR,pdb_chembl,7N2V_16_SCM_1602
127,0.7463768115942029,MAR,pdb_chembl,7NQH_BA_SPM_1793
128,0.49605781865965837,MAR,pdb_chembl,7OA3_B_GTP_102
129,0.869212962962963,MAR,pdb_chembl,7REX_B_PRF_102
